2455623.39073 14.0925 
2455623.39145 14.0982 
2455623.39216 14.0784 
2455623.39287 14.0455 
2455623.39359 14.0135 
2455623.39522 14.0467 
2455623.39594 14.0213 
2455623.39665 14.0426 
2455623.39736 14.0503 
2455623.39808 14.0431 
2455623.39880 14.0335 
2455623.39950 14.0281 
2455623.40022 14.0313 
2455623.40094 14.0318 
2455623.40164 14.0167 
2455623.40236 13.9848 
2455623.40308 14.0033 
2455623.40379 14.0090 
2455623.40450 14.0371 
2455623.40522 14.0269 
2455623.40593 14.0216 
2455623.40664 14.0179 
2455623.40736 14.0470 
2455623.40807 14.0461 
2455623.40879 14.0182 
2455623.40950 14.0225 
2455623.41021 14.0214 
2455623.41093 14.0275 
2455623.41164 14.0357 
2455623.41236 14.0194 
2455623.41307 14.0295 
2455623.41378 14.0181 
2455623.41450 13.9993 
2455623.41521 13.9881 
2455623.41593 13.9852 
2455623.41664 13.9727 
2455623.41735 13.9879 
2455623.41807 14.0228 
2455623.41879 14.0382 
2455623.41949 14.0783 
2455623.42021 14.0337 
2455623.42093 14.0367 
2455623.42164 14.0156 
2455623.42235 14.0369 
2455623.42307 14.0351 
2455623.42379 14.0627 
2455623.42449 14.0760 
2455623.42521 14.1029 
2455623.42593 14.0838 
2455623.42663 14.0459 
2455623.42735 14.0886 
2455623.42807 14.0912 
2455623.42879 14.1132 
2455623.42949 14.1184 
2455623.43021 14.1022 
2455623.43093 14.1158 
2455623.43163 14.0651 
2455623.43235 14.0798 
2455623.43307 14.0824 
2455623.43377 14.0567 
2455623.43449 14.0925 
2455623.43521 14.0566 
2455623.43591 14.0796 
2455623.43663 14.0922 
2455623.43735 14.0989 
2455623.43806 14.0860 
2455623.43877 14.0397 
2455623.43949 14.0051 
2455623.44021 14.0560 
2455623.44091 14.0213 
2455623.44163 13.9910 
2455623.44235 14.0126 
2455623.44306 14.0278 
2455623.44377 14.0043 
2455623.44449 13.9951 
2455623.44520 14.0181 
2455623.44591 14.0397 
2455623.44663 14.0553 
2455623.44734 14.0772 
2455623.44806 14.0909 
2455623.45162 14.0949 
2455623.45234 14.1011 
2455623.45306 14.1067 
2455623.45591 14.0472 
2455623.45663 14.0301 
2455623.45734 14.0221 
2455623.45806 14.0360 
2455623.45877 14.0280 
2455623.45948 14.0221 
2455623.46020 14.0229 
2455623.46091 14.0158 
2455623.46162 14.0149 
2455623.46234 13.9992 
2455623.46306 13.9870 
2455623.46376 13.9625 
2455623.46448 13.9370 
2455623.46520 13.9222 
2455623.46590 13.9102 
2455623.46662 13.9134 
2455623.46734 13.9153 
2455623.46804 13.9132 
2455623.46876 13.9045 
2455623.46948 13.9058 
2455623.47019 13.9208 
2455623.47090 13.8868 
2455623.47162 13.8852 
2455623.47233 13.9234 
2455623.47304 13.9277 
2455623.47376 13.9289 
2455623.47447 13.9285 
2455623.47518 13.9303 
2455623.47590 13.9394 
2455623.47661 13.9142 
2455623.47733 13.9436 
2455623.47804 13.9446 
2455623.47876 13.9507 
2455623.47947 13.9624 
2455623.48019 13.9745 
2455623.48090 13.9634 
2455623.48161 13.9838 
2455623.48233 14.0077 
2455623.48304 14.0362 
2455623.48375 14.0379 
2455623.48447 14.0194 
2455623.48519 14.0506 
2455623.48589 14.0508 
2455623.48661 14.0480 
2455623.48733 14.0537 
2455623.48803 14.0578 
2455623.48875 14.0773 
2455623.48947 14.0573 
2455623.49017 14.0576 
2455623.49231 14.1101 
2455623.49303 14.0945 
2455624.25813 12.8827
2455624.25848 12.8907
2455624.25884 12.8783
2455624.25920 12.9034
2455624.25956 12.8828
2455624.25992 12.8549
2455624.26028 12.8632
2455624.26065 12.9000
2455624.26101 12.8576
2455624.26138 12.8630
2455624.26174 12.8580
2455624.26208 12.8695
2455624.26244 12.8645
2455624.26280 12.8572
2455624.26316 12.8465
2455624.26352 12.8634
2455624.26388 12.8777
2455624.26424 12.8665
2455624.26461 12.8887
2455624.26497 12.8914
2455624.26531 12.8610
2455624.26568 12.8442
2455624.26604 12.8710
2455624.26640 12.8412
2455624.26676 12.8621
2455624.26712 12.8471
2455624.26748 12.8312
2455624.26791 12.8616
2455624.26826 12.8470
2455624.26863 12.8604
2455624.26899 12.8537
2455624.26935 12.8624
2455624.26971 12.8491
2455624.27007 12.8372
2455624.27044 12.8729
2455624.27086 12.8593
2455624.27120 12.8214
2455624.27156 12.8457
2455624.27193 12.8501
2455624.27235 12.8424
2455624.27271 12.8398
2455624.27307 12.8404
2455624.27343 12.8772
2455624.27379 12.8579
2455624.27414 12.8802
2455624.27450 12.8866
2455624.27492 12.8611
2455624.27528 12.8820
2455624.27564 12.8683
2455624.27601 12.8723
2455624.27637 12.8732
2455624.27672 12.8737
2455624.27707 12.8550
2455624.27743 12.8691
2455624.27779 12.8752
2455624.27815 12.8842
2455624.27851 12.8885
2455624.27887 12.8922
2455624.27924 12.8600
2455624.27960 12.8753
2455624.27997 12.8729
2455624.28032 12.8536
2455624.28068 12.8503
2455624.28104 12.8509
2455624.28140 12.8541
2455624.28179 12.8668
2455624.28216 12.8685
2455624.28252 12.8532
2455624.28288 12.8495
2455624.28323 12.8398
2455624.28359 12.8235
2455624.28396 12.8397
2455624.28432 12.8720
2455624.28468 12.8779
2455624.28504 12.8843
2455624.28541 12.8987
2455624.28576 12.8815
2455624.28612 12.8787
2455624.28648 12.9097
2455624.28684 12.8813
2455624.28721 12.8940
2455624.28756 12.8816
2455624.28792 12.8818
2455624.28828 12.8692
2455624.28862 12.8427
2455624.28903 12.8490
2455624.28939 12.8511
2455624.28975 12.8576
2455624.29009 12.8692
2455624.29045 12.8521
2455624.29081 12.8667
2455624.29117 12.8884
2455624.29153 12.8832
2455624.29188 12.8803
2455624.29223 12.8995
2455624.29258 12.8999
2455624.29295 12.8965
2455624.29331 12.9149
2455624.29366 12.8978
2455624.29402 12.8969
2455624.29438 12.9195
2455624.29472 12.9029
2455624.29508 12.9056
2455624.29544 12.9117
2455624.29585 12.9287
2455624.29620 12.8801
2455624.29655 12.8912
2455624.29691 12.8944
2455624.29727 12.9100
2455624.29763 12.9128
2455624.29799 12.9438
2455624.29835 12.9222
2455624.29869 12.9389
2455624.29905 12.9107
2455624.29940 12.9056
2455624.29976 12.8931
2455624.30012 12.9047
2455624.30047 12.8847
2455624.30083 12.8834
2455624.30119 12.9005
2455624.30155 12.8944
2455624.30191 12.9257
2455624.30227 12.9070
2455624.30263 12.8644
2455624.30301 12.8425
2455624.30337 12.8450
2455624.30371 12.8919
2455624.30407 12.9006
2455624.30443 12.9108
2455624.30478 12.8856
2455624.30514 12.9011
2455624.30550 12.9048
2455624.30586 12.8986
2455624.30621 12.9078
2455624.30657 12.9109
2455624.30694 12.9252
2455624.30730 12.9249
2455624.30765 12.8929
2455624.30801 12.8851
2455624.30836 12.8850
2455624.30871 12.8720
2455624.30907 12.9052
2455624.30943 12.8735
2455624.30983 12.8828
2455624.31018 12.8782
2455624.31053 12.8832
2455624.31089 12.8782
2455624.31125 12.9004
2455624.31160 12.9007
2455624.31196 12.9091
2455624.31230 12.9016
2455624.31266 12.8969
2455624.31302 12.8656
2455624.31338 12.8793
2455624.31374 12.8612
2455624.31410 12.8744
2455624.31446 12.8592
2455624.31482 12.8614
2455624.31517 12.8392
2455624.31552 12.8427
2455624.31588 12.8555
2455624.31623 12.8549
2455624.31659 12.8503
2455624.31699 12.8599
2455624.31734 12.8337
2455624.31770 12.8058
2455624.31804 12.7991
2455624.31840 12.8234
2455624.31876 12.8363
2455624.31913 12.8018
2455624.31948 12.8068
2455624.31984 12.8276
2455624.32020 12.8342
2455624.32056 12.8629
2455624.32091 12.8663
2455624.32127 12.8598
2455624.32163 12.8487
2455624.32199 12.8617
2455624.32235 12.8386
2455624.32271 12.8477
2455624.32307 12.8399
2455624.32341 12.8390
2455624.32380 12.8154
2455624.32414 12.8174
2455624.32450 12.8133
2455624.32486 12.8315
2455624.32521 12.7958
2455624.32557 12.8017
2455624.32593 12.8177
2455624.32627 12.8160
2455624.32664 12.8317
2455624.32699 12.8274
2455624.32735 12.8313
2455624.32771 12.8488
2455624.32807 12.8313
2455624.32843 12.8235
2455624.32877 12.8103
2455624.32913 12.8069
2455624.32949 12.8194
2455624.32985 12.8081
2455624.33021 12.8092
2455624.33057 12.8124
2455624.33097 12.7896
2455624.33133 12.8038
2455624.33168 12.7927
2455624.33205 12.7999
2455624.33240 12.8067
2455624.33275 12.7804
2455624.33311 12.7850
2455624.33348 12.7753
2455624.33383 12.8171
2455624.33419 12.8148
2455624.33454 12.8018
2455624.33490 12.8172
2455624.33525 12.8030
2455624.33561 12.8163
2455624.33597 12.8042
2455624.33633 12.7887
2455624.33668 12.7879
2455624.33704 12.7984
2455624.33738 12.7935
2455624.33774 12.8021
2455624.33814 12.8176
2455624.33849 12.8336
2455624.33884 12.8073
2455624.33919 12.8103
2455624.33955 12.8225
2455624.33996 12.8219
2455624.34032 12.8239
2455624.34074 12.8082
2455624.34110 12.8273
2455624.34145 12.8394
2455624.34181 12.8495
2455624.34216 12.8363
2455624.34252 12.8235
2455624.34288 12.8446
2455624.34324 12.8222
2455624.34360 12.8238
2455624.34395 12.8179
2455624.34431 12.8081
2455624.34466 12.8424
2455624.34507 12.8365
2455624.34543 12.8294
2455624.34577 12.8424
2455624.34613 12.8376
2455624.34649 12.8453
2455624.34685 12.8378
2455624.34721 12.8328
2455624.34757 12.8337
2455624.34792 12.8414
2455624.34828 12.8317
2455624.34863 12.8463
2455624.34899 12.8300
2455624.34935 12.8465
2455624.34970 12.8557
2455624.35006 12.8364
2455624.35041 12.8623
2455624.35230 12.8553
2455624.35303 12.8458
2455624.35345 12.8522
2455624.35381 12.8299
2455624.35417 12.8671
2455624.35452 12.8694
2455624.35490 12.8392
2455624.35525 12.8619
2455624.35561 12.8692
2455624.35598 12.8512
2455624.35634 12.8487
2455624.35671 12.8624
2455624.35708 12.8424
2455624.35744 12.8581
2455624.35779 12.8599
2455624.35816 12.8862
2455624.35851 12.8693
2455624.35933 12.8620
2455624.35969 12.8652
2455624.36005 12.8483
2455624.36040 12.8388
2455624.36078 12.8392
2455624.36115 12.8334
2455624.36149 12.8732
2455624.36185 12.8662
2455624.36222 12.8546
2455624.36257 12.8439
2455624.36294 12.8513
2455624.36329 12.8474
2455624.36366 12.8572
2455624.36402 12.8601
2455624.36437 12.8783
2455624.36473 12.8669
2455624.36510 12.8529
2455624.36546 12.8697
2455624.36586 12.8737
2455624.36621 12.8795
2455624.36657 12.8737
2455624.36694 12.8773
2455624.36730 12.8732
2455624.36766 12.8772
2455624.36801 12.9021
2455624.36836 12.8858
2455624.36871 12.8948
2455624.36907 12.8973
2455624.36941 12.8661
2455624.36977 12.8579
2455624.37013 12.8775
2455624.37049 12.8838
2455624.37084 12.8855
2455624.37120 12.8825
2455624.37156 12.8955
2455624.37192 12.9038
2455624.37228 12.8603
2455624.37264 12.8744
2455624.37306 12.8686
2455624.37340 12.8666
2455624.37377 12.8411
2455624.37413 12.8537
2455624.37448 12.8471
2455624.37484 12.8345
2455624.37520 12.8389
2455624.37556 12.8130
2455624.37591 12.8211
2455624.37626 12.8100
2455624.37663 12.7932
2455624.37697 12.8004
2455624.37733 12.7959
2455624.37769 12.8013
2455624.37803 12.7956
2455624.37839 12.7918
2455624.37875 12.8020
2455624.37911 12.8088
2455624.37947 12.8055
2455624.37983 12.8079
2455624.38023 12.8209
2455624.38059 12.8117
2455624.38095 12.7905
2455624.38130 12.7994
2455624.38167 12.7796
2455624.38203 12.7976
2455624.38238 12.7716
2455624.38274 12.7685
2455624.38310 12.7647
2455624.38346 12.7204
2455624.38382 12.7314
2455624.38418 12.7229
2455624.38454 12.7246
2455624.38490 12.7229
2455624.38526 12.6912
2455624.38561 12.6895
2455624.38597 12.6974
2455624.38633 12.6815
2455624.38669 12.6685
2455624.38706 12.6691
2455624.38742 12.6634
2455624.38778 12.6748
2455624.38814 12.6632
2455624.38850 12.6561
2455624.38885 12.6327
2455624.38921 12.6537
2455624.38957 12.6667
2455624.38993 12.6657
2455624.39029 12.6614
2455624.39065 12.6757
2455624.39101 12.6804
2455624.39138 12.6766
2455624.39173 12.6867
2455624.39207 12.6701
2455624.39243 12.6462
2455624.39279 12.6726
2455624.39314 12.6755
2455624.39348 12.6587
2455624.39384 12.6723
2455624.39425 12.6789
2455624.39460 12.6548
2455624.39495 12.6493
2455624.39531 12.6587
2455624.39566 12.6667
2455624.39601 12.6600
2455624.39637 12.6633
2455624.39671 12.6526
2455624.39707 12.6571
2455624.39743 12.6534
2455624.39779 12.6439
2455624.39814 12.6626
2455624.39851 12.6776
2455624.39885 12.6562
2455624.39920 12.6532
2455624.39955 12.6635
2455624.39990 12.6700
2455624.40026 12.6658
2455624.40061 12.6705
2455624.40106 12.6760
2455624.40142 12.6978
2455624.40178 12.6650
2455624.40214 12.6703
2455624.40249 12.6693
2455624.40285 12.7006
2455624.40319 12.6811
2455624.40361 12.6863
2455624.40396 12.6734
2455624.40432 12.7058
2455624.40468 12.7032
2455624.40503 12.6972
2455624.40538 12.7054
2455624.41044 12.7279
2455624.41081 12.7326
2455624.41117 12.7217
2455624.41153 12.7326
2455624.41190 12.7450
2455624.41226 12.7192
2455624.41262 12.7210
2455624.41298 12.7282
2455624.41334 12.7286
2455624.41369 12.7493
2455624.41406 12.7411
2455624.41442 12.7263
2455624.41478 12.7308
2455624.41515 12.7435
2455624.41550 12.7288
2455624.41586 12.7356
2455624.41623 12.7245
2455624.41659 12.7270
2455624.41694 12.7187
2455624.41730 12.7402
2455624.41767 12.7439
2455624.41802 12.7283
2455624.41838 12.7140
2455624.41874 12.7107
2455624.41910 12.7398
2455624.41946 12.7449
2455624.41983 12.7386
2455624.42019 12.7466
2455624.42056 12.7310
2455624.42091 12.7517
2455624.42126 12.7256
2455624.42163 12.7857
2455624.42203 12.7586
2455624.42240 12.7583
2455624.42276 12.7436
2455624.42311 12.7639
2455624.42347 12.7541
2455624.42382 12.7700
2455624.42418 12.7553
2455624.42455 12.7529
2455624.42491 12.7465
2455624.42527 12.7612
2455624.42564 12.7599
2455624.42600 12.7588
2455624.42635 12.7430
2455624.42671 12.7700
2455624.42708 12.7708
2455624.42744 12.7627
2455624.42779 12.8025
2455624.42815 12.7926
2455624.42851 12.7894
2455624.42887 12.7869
2455624.42927 12.7748
2455624.42963 12.7981
2455624.42999 12.7770
2455624.43035 12.7973
2455624.43071 12.7807
2455624.43107 12.7637
2455624.43142 12.7575
2455624.43177 12.7543
2455624.43213 12.7627
2455624.43249 12.7496
2455624.43284 12.7555
2455624.43319 12.7562
2455624.43355 12.7526
2455624.43391 12.7346
2455624.43427 12.7253
2455624.43463 12.7279
2455624.43499 12.7450
2455624.43535 12.7475
2455624.43572 12.7631
2455624.43611 12.7638
2455624.43647 12.7670
2455624.43684 12.7574
2455624.43720 12.7448
2455624.43757 12.7506
2455624.43793 12.7512
2455624.43829 12.7466
2455624.43865 12.7130
2455624.43902 12.7569
2455624.43938 12.7328
2455624.43975 12.7326
2455624.44010 12.7469
2455624.44046 12.7385
2455624.44082 12.7429
2455624.44118 12.7522
2455624.44155 12.7338
2455624.44191 12.7359
2455624.44226 12.7303
2455624.44263 12.7426
2455624.44299 12.7584
2455624.44339 12.7471
2455624.44375 12.7649
2455624.44410 12.7501
2455624.44446 12.7202
2455624.44482 12.7338
2455624.44517 12.7037
2455624.44554 12.6874
2455624.44589 12.6810
2455624.44624 12.6881
2455624.44659 12.7027
2455624.44696 12.6870
2455624.44732 12.6705
2455624.44767 12.6475
2455624.44804 12.6464
2455624.44838 12.6257
2455624.44874 12.6129
2455624.44910 12.6132
2455624.44983 12.5993
2455624.45029 12.6086
2455624.45065 12.6024
2455624.45101 12.6023
2455624.45138 12.5914
2455624.45174 12.5992
2455624.45210 12.6237
2455624.45247 12.6067
2455624.45284 12.5941
2455624.45325 12.5901
2455624.45362 12.6116
2455624.45398 12.5811
2455624.45435 12.6039
2455624.45471 12.5786
2455624.45507 12.5803
2455624.45544 12.6082
2455624.45580 12.5825
2455624.45616 12.5743
2455624.45652 12.5838
2455624.45689 12.5677
2455624.45727 12.5652
2455624.45763 12.5725
2455624.45800 12.5613
2455624.45836 12.5661
2455624.45872 12.5789
2455624.45909 12.5722
2455624.45944 12.5535
2455624.45980 12.5307
2455624.46016 12.5322
2455624.46052 12.5646
2455624.46088 12.5493
2455624.46125 12.5587
2455624.46161 12.5405
2455624.46233 12.5767
2455624.46270 12.5654
2455624.46306 12.5353
2455624.46341 12.5395
2455624.46379 12.5428
2455624.46419 12.5744
2455624.46455 12.5740
2455624.46491 12.5516
2455624.46527 12.5580
2455624.46563 12.5622
2455624.46598 12.5750
2455624.46634 12.5757
2455624.46670 12.5618
2455624.46707 12.5387
2455624.46743 12.5590
2455624.46779 12.5635
2455624.46815 12.5763
2455624.46852 12.5851
2455624.46888 12.5821
2455624.47091 12.5850
2455624.47131 12.6021
2455624.47167 12.6286
2455624.47204 12.6422
2455624.47240 12.6340
2455624.47277 12.6496
2455624.47314 12.6402
2455624.47350 12.6437
2455624.47387 12.6492
2455624.47423 12.6314
2455624.47460 12.6516
2455624.47537 12.6288
2455624.47573 12.6456
2455624.47609 12.6541
2455624.47645 12.6428
2455624.47682 12.6692
2455624.47719 12.6662
2455624.47755 12.6715
2455624.47791 12.6655
2455624.47828 12.6687
2455624.47863 12.6874
2455624.47901 12.6747
2455624.47936 12.6771
2455624.47973 12.7010
2455624.48009 12.6878
2455624.48046 12.6974
2455624.48082 12.6857
2455624.48119 12.6989
2455624.48155 12.7104
2455624.48192 12.7228
2455624.48228 12.7418
2455624.48265 12.7266
2455624.48301 12.7297
2455624.48337 12.7496
2455624.48374 12.7435
2455624.48410 12.7381
2455624.48447 12.7459
2455624.48483 12.7350
2455624.48520 12.7437
2455624.48556 12.7547
2455624.48591 12.7323
2455624.48629 12.7232
2455624.48664 12.7584
2455624.48701 12.7370
2455624.48737 12.7391
2455624.48774 12.7373
2455624.48810 12.7549
2455624.48847 12.7334
2455624.48883 12.7383
2455624.48919 12.7331
2455624.48956 12.6997
2455624.48992 12.7396
2455624.49028 12.7277
2455624.49065 12.7101
2455624.49102 12.7107
2455624.49138 12.7382
2455624.49175 12.7232
2455624.49211 12.7357
2455624.49247 12.7254
2455624.49284 12.7181
2455624.49319 12.7248
2455624.49357 12.7366
2455624.49392 12.7655
2455624.49429 12.7446
2455624.49465 12.7572
2455624.49501 12.7637
2455624.49538 12.7629
2455624.49574 12.7323
2455624.49611 12.7130
2455624.49647 12.7393
2455624.49684 12.7656
2455624.49720 12.7378
2455624.49756 12.7552
2455624.49793 12.7647
2455624.49829 12.7517
2455624.49866 12.7503
2455624.49902 12.7454
2455624.49939 12.7729
2455624.49975 12.7619
2455624.50012 12.7427
2455624.50048 12.7718
2455624.50083 12.7709
2455624.50120 12.7468
2455624.50156 12.7377
2455624.50192 12.7660
2455624.50229 12.7598
2455624.50265 12.7333
2455624.50302 12.7487
2455624.50338 12.7275
2455624.50375 12.7477
2455624.50411 12.7402
2455624.50447 12.7189
2455624.50484 12.7305
2455624.50521 12.7337
2455624.50557 12.7337
2455624.50594 12.7062
2455624.50630 12.7237
2455624.50666 12.7070
2455624.50703 12.7266
2455624.50738 12.7293
2455624.50776 12.7211
2455624.50817 12.7002
2455624.50853 12.7066
2455624.50925 12.7429
2455624.50961 12.7215
2455624.50998 12.7109
2455624.51034 12.6990
2455624.51069 12.7111
2455624.51105 12.7164
2455624.51141 12.6888
2455624.51177 12.6847
2455624.51213 12.6751
2455624.51249 12.6838
2455624.51285 12.6746
2455624.51523 12.6154
2455624.51560 12.6187
2455624.51596 12.6155
2455624.51632 12.6005
2455624.51669 12.5844
2455624.51705 12.5936
2455624.51742 12.5702
2455624.51778 12.5686
2455624.51815 12.5717
2455624.51852 12.5488
2455624.51888 12.5625
2455624.51925 12.5378
2455624.51961 12.5381
2455624.51998 12.5340
2455624.52034 12.5342
2455624.52071 12.4939
2455624.52107 12.5169
2455624.52142 12.4949
2455624.52179 12.4953
2455624.52215 12.4969
2455624.52252 12.4968
2455624.52288 12.4817
2455624.52325 12.5072
2455624.52361 12.5078
2455624.52398 12.5066
2455624.52434 12.5176
2455624.52470 12.5029
2455624.52507 12.4926
2455624.52543 12.4935
2455624.52580 12.4779
2455624.52616 12.4870
2455624.52652 12.4844
2455624.52689 12.4881
2455624.52725 12.4948
2455624.52762 12.4801
2455624.52798 12.4884
2455624.52833 12.4788
2455624.52870 12.4733
2455624.52907 12.4670
2455624.52943 12.4542
2455624.52979 12.4626
2455624.53016 12.4671
2455624.53052 12.4736
2455624.53089 12.4786
2455624.53125 12.4801
2455624.53162 12.4723
2455624.53198 12.4998
2455624.53234 12.4939
2455624.53271 12.4826
2455624.53307 12.4926
2455624.53344 12.5011
2455624.53381 12.4868
2455624.53416 12.4980
2455624.53451 12.4828
2455624.53487 12.4967
2455624.53523 12.4904
2455624.53559 12.4957
2455624.53596 12.4934
2455624.53632 12.4951
2455624.53668 12.5270
2455624.53705 12.5242
2455624.53741 12.5543
2455624.53778 12.5416
2455624.53814 12.5455
2455624.53851 12.5242
2455624.53885 12.5197
2455624.53923 12.5271
2455624.53958 12.5455
2455624.53994 12.5358
2455624.54030 12.5635
2455624.54067 12.5659
2455624.54109 12.5997
2455624.54145 12.5884
2455624.54181 12.5950
2455624.54218 12.5870
2455624.54254 12.5966
2455624.54291 12.5644
2455624.54326 12.5731
2455624.54363 12.5896
2455624.54399 12.5946
2455624.54435 12.5812
2455624.54472 12.5881
2455624.54508 12.6003
2455624.54545 12.6350
2455624.54581 12.6233
2455624.54618 12.6257
2455624.54655 12.6490
2455624.54691 12.6308
2455624.54727 12.6378
2455624.54764 12.6450
2455624.54801 12.6314
2455624.54836 12.6641
2455624.54872 12.6506
2455624.54907 12.6371
2455624.54944 12.6437
2455624.54977 12.6497
2455624.55013 12.6421
2455624.55050 12.6473
2455624.55086 12.6482
2455624.55122 12.6823
2455624.55157 12.6816
2455624.55193 12.6650
2455624.55229 12.6591
2455624.55265 12.6630
2455624.55300 12.6795
2455624.55336 12.6618
2455624.55373 12.6616
2455624.55407 12.6603
2455624.55444 12.6768
2455624.55480 12.6827
2455624.55526 12.6855
2455624.55561 12.6582
2455624.55596 12.6928
2455624.55632 12.6821
2455624.55667 12.6916
2455624.55703 12.6852
2455624.55738 12.6744
2455624.55776 12.6757
2455624.55811 12.7029
2455624.55847 12.7071
2455624.55883 12.7055
2455624.55918 12.7095
2455624.55954 12.7157
2455624.56025 12.6931
2455624.56060 12.7143
2455624.56096 12.7186
2455624.56133 12.6985
2455624.56169 12.7168
2455624.56213 12.7074
2455624.56249 12.7246
2455624.56286 12.7223
2455624.56322 12.7124
2455624.56358 12.7161
2455624.56395 12.7206
2455624.56432 12.6963
2455624.56468 12.6900
2455624.56504 12.6819
2455624.56541 12.6793
2455624.56576 12.6802
2455624.56612 12.6664
2455624.56649 12.6634
2455624.56691 12.6912
2455624.56727 12.6768
2455624.56763 12.6788
2455624.56800 12.6716
2455624.56836 12.6844
2455624.56872 12.6691
